meanfreq,sd,median,Q25,IQR,sp.ent,sfm,centroid,meanfun,meandom,label
0.208559075,0.039420261,0.210734633,0.196881559,0.030224888,0.840138536,0.276033036,0.208559075,0.17152469,1.444972826,female
0.21193939,0.036627576,0.215716487,0.195439137,0.038397535,0.853033049,0.241734562,0.21193939,0.166112521,1.854980469,female
0.203774998,0.028353994,0.201666667,0.192777778,0.023333333,0.806491077,0.171509339,0.203774998,0.184153003,1.036317568,female
0.221137234,0.037263248,0.218693982,0.20184379,0.047323944,0.853367516,0.216921378,0.221137234,0.178966943,1.073167067,female
0.212189915,0.043190431,0.215153374,0.188957055,0.056687117,0.877668869,0.31439768,0.212189915,0.139942478,1.925551471,female
0.215938526,0.037192532,0.219633028,0.201651376,0.032110092,0.848908637,0.239970164,0.215938526,0.169926849,1.426011029,female
0.217128649,0.038047712,0.21828201,0.202852512,0.035397083,0.856229266,0.251555405,0.217128649,0.183539948,1.145007622,female
0.227865415,0.03504936,0.233333333,0.213522013,0.034339623,0.841556747,0.200612721,0.227865415,0.175334185,0.662234043,female
0.211289835,0.039753567,0.211048253,0.191480865,0.044725458,0.865187976,0.267505115,0.211289835,0.149306313,2.248046875,female
0.22366165,0.03590085,0.228631579,0.205473684,0.040421053,0.850602032,0.20839209,0.22366165,0.17003028,1.119140625,female
0.209221001,0.035240891,0.207725632,0.191552347,0.037400722,0.852238427,0.22929576,0.209221001,0.161701797,1.385044643,female
0.221671113,0.027296665,0.223519313,0.211902718,0.020429185,0.792244161,0.140094701,0.221671113,0.163056459,1.774902344,female
0.220354296,0.032784191,0.221004862,0.204213938,0.033128039,0.830597036,0.182072853,0.220354296,0.18078707,1.012300532,female
0.216292317,0.038381177,0.21800363,0.197168784,0.042686025,0.861764507,0.255363319,0.216292317,0.148478277,1.335379464,female
0.211986629,0.033014711,0.206761566,0.197793594,0.03088968,0.813970619,0.186809083,0.211986629,0.162455369,1.695675872,female
0.227476157,0.03915691,0.239361393,0.195878084,0.06298984,0.845578898,0.190570767,0.227476157,0.178029908,1.921386719,female
0.217874989,0.042109537,0.213576642,0.194671533,0.056715328,0.865737569,0.26214511,0.217874989,0.176306958,1.060267857,female
0.214264747,0.030725944,0.216551724,0.204137931,0.022758621,0.804506808,0.187840872,0.214264747,0.17040601,1.24375,female
0.2159557,0.037626742,0.22121547,0.200589319,0.036095764,0.8481373,0.239802287,0.2159557,0.176931482,1.029349662,female
0.224343594,0.038188986,0.228888889,0.205333333,0.042666667,0.858787357,0.234145224,0.224343594,0.174055441,1.835258152,female
0.222995668,0.035733535,0.2214791,0.20437299,0.045466238,0.858209087,0.190743582,0.222995668,0.170130971,1.249830163,female
0.214056833,0.028449897,0.21083004,0.203636364,0.028774704,0.799338597,0.157703956,0.214056833,0.171006606,1.260416667,female
0.216875274,0.034971488,0.217861976,0.205737483,0.031447903,0.84984388,0.22923635,0.216875274,0.165314074,1.3203125,female
0.209738077,0.033350612,0.210605187,0.19204611,0.034697406,0.837836891,0.20197064,0.209738077,0.18039526,1.190529337,female
0.219963868,0.04054603,0.220186916,0.194766355,0.055700935,0.874493552,0.241774331,0.219963868,0.15383109,1.873958333,female
0.224265799,0.037406237,0.22031348,0.20539185,0.046959248,0.849611579,0.18954016,0.224265799,0.171640953,1.719238281,female
0.219411767,0.037629765,0.22358209,0.207701493,0.029253731,0.842207981,0.238604234,0.219411767,0.151013005,2.544270833,female
0.227341458,0.032043878,0.233809524,0.212380952,0.031428571,0.819732816,0.164393218,0.227341458,0.18059586,1.131138393,female
0.214310592,0.033161995,0.214117647,0.200392157,0.032026144,0.842787771,0.204399162,0.214310592,0.173077074,1.931046196,female
0.227390475,0.037933755,0.236297641,0.205299456,0.048784029,0.853293811,0.201798771,0.227390475,0.170894919,1.000558036,female
0.219834427,0.031331382,0.221029641,0.208361934,0.029266771,0.826339845,0.166085422,0.219834427,0.15929915,1.077059659,female
0.224762461,0.040429374,0.233127753,0.190367107,0.06784141,0.835932169,0.171572464,0.224762461,0.188755267,2.15625,female
0.213947534,0.037013575,0.205035461,0.193120567,0.053120567,0.840940669,0.20771299,0.213947534,0.166661999,1.073317308,female
0.206663807,0.034882028,0.203104478,0.189731343,0.039283582,0.849172328,0.21955215,0.206663807,0.184693913,1.436311141,female
0.224028657,0.040848306,0.231012007,0.205077187,0.045626072,0.858731412,0.254268331,0.224028657,0.179330178,2.21484375,female
0.207189192,0.036005503,0.207930435,0.195269565,0.030678261,0.844252287,0.239364269,0.207189192,0.175135889,1.423076923,female
0.209110997,0.037111033,0.210314843,0.193523238,0.034422789,0.847448439,0.245052366,0.209110997,0.176628087,1.840561224,female
0.218750611,0.037697604,0.218086957,0.20173913,0.036869565,0.85163638,0.211561932,0.218750611,0.159764959,1.998653017,female
0.217759835,0.041661622,0.216950355,0.195602837,0.055106383,0.873430558,0.274318597,0.217759835,0.180080925,1.0734375,female
0.225945583,0.037586004,0.236631579,0.200842105,0.048421053,0.847965294,0.200914206,0.225945583,0.141374381,2.28609375,female
0.217310903,0.036351338,0.222214765,0.201543624,0.038053691,0.84875364,0.235573084,0.217310903,0.165121382,2.408653846,female
0.208652413,0.034758824,0.205302013,0.193557047,0.031006711,0.833911908,0.201189943,0.208652413,0.167120586,0.689405488,female
0.218040353,0.033774168,0.217351598,0.205844749,0.034094368,0.840151129,0.201676871,0.218040353,0.174047087,2.142857143,female
0.214634453,0.037498313,0.22,0.195238095,0.046666667,0.857046228,0.239747666,0.214634453,0.167429399,1.219983553,female
0.196580118,0.064125091,0.212538012,0.194853801,0.039953216,0.883339786,0.394003372,0.196580118,0.185740165,1.566964286,female
0.200791916,0.047446889,0.208073394,0.193944954,0.026972477,0.860974428,0.35523219,0.200791916,0.16750425,1.38515625,female
0.198941667,0.050255373,0.198039735,0.190622517,0.04005298,0.845365359,0.326310263,0.198941667,0.154707136,1.055481992,female
0.189935652,0.055709893,0.199165217,0.184069565,0.032626087,0.862720339,0.368706604,0.189935652,0.175850985,1.116727941,female
0.191167916,0.062486371,0.203636364,0.185352113,0.043738796,0.908183999,0.497986821,0.191167916,0.166722172,1.244140625,female
0.202975109,0.054819089,0.217581864,0.192191436,0.042670025,0.898098696,0.43828812,0.202975109,0.177603286,1.47234375,female
0.187942429,0.058996367,0.203764115,0.186198243,0.032321205,0.887240711,0.430968607,0.187942429,0.166403413,1.678125,female
0.210705839,0.05284251,0.218710645,0.1994003,0.046596702,0.868914321,0.335046159,0.210705839,0.160606589,1.355646307,female
0.196092377,0.054330641,0.208,0.195555556,0.024888889,0.870377624,0.429568485,0.196092377,0.181614977,1.320675872,female
0.201184956,0.050161125,0.212034188,0.195282051,0.027760684,0.855608265,0.357939313,0.201184956,0.173626786,0.825585938,female
0.1934236,0.067777418,0.215055556,0.189777778,0.043555556,0.90570512,0.467444386,0.1934236,0.181842912,1.494260204,female
0.226478185,0.038494419,0.230704225,0.203887324,0.050478873,0.845691298,0.176644894,0.226478185,0.199270011,0.50859375,female
0.18421457,0.054246142,0.19591195,0.182704403,0.03081761,0.8836159,0.467783153,0.18421457,0.16656124,1.788174716,female
0.205306866,0.039340583,0.20449923,0.192850539,0.031063174,0.838100692,0.231698965,0.205306866,0.162556661,1.742852394,female
0.198508319,0.067908024,0.221290323,0.186967742,0.061419355,0.910603119,0.503046529,0.198508319,0.171276212,1.023074128,female
0.190139523,0.061483823,0.203532609,0.168532609,0.061630435,0.920571254,0.531726839,0.190139523,0.17373559,1.431525735,female
0.179583907,0.071418221,0.209896296,0.129422222,0.101214815,0.927910176,0.598892639,0.179583907,0.167092874,1.847395833,female
0.196553749,0.050625265,0.207728614,0.195752212,0.021474926,0.839455543,0.320726671,0.196553749,0.165172452,2.059795673,female
0.183958715,0.064458921,0.203031204,0.149777117,0.081545319,0.928563862,0.620969071,0.183958715,0.166797307,1.357380319,female
0.158390305,0.071220074,0.182668863,0.095024712,0.119472817,0.95982084,0.716360765,0.158390305,0.165075079,0.883928571,female
0.159802012,0.071308281,0.196956522,0.093043478,0.118695652,0.938253948,0.631148109,0.159802012,0.18070962,1.375887784,female
0.157635536,0.072363707,0.172337483,0.090622407,0.126251729,0.957702539,0.675623895,0.157635536,0.169987067,1.011488971,female
0.198872415,0.06988339,0.222787551,0.186414073,0.060622463,0.924548105,0.509935538,0.198872415,0.181328564,0.85952524,female
0.218154765,0.041317394,0.221437908,0.200849673,0.03751634,0.852186943,0.250218309,0.218154765,0.183671033,0.825218023,female
0.187522619,0.064862902,0.207407407,0.153960114,0.075384615,0.918471169,0.549184492,0.187522619,0.174139609,1.17375,female
0.21072579,0.04906017,0.212701754,0.198947368,0.036350877,0.852208582,0.294211196,0.21072579,0.192963644,0.475534539,female
0.187363484,0.069257867,0.207822222,0.188325926,0.038992593,0.897502604,0.449708111,0.187363484,0.181871355,1.690770349,female
0.186625962,0.062458025,0.205643154,0.188215768,0.035242047,0.872736949,0.398908643,0.186625962,0.156445339,1.624565972,female
0.151091377,0.06694048,0.147940299,0.099044776,0.113253731,0.970128476,0.725124786,0.151091377,0.179934083,1.493303571,female
0.219245666,0.041489352,0.221403974,0.205086093,0.038198675,0.858697309,0.253922375,0.219245666,0.17248969,1.589154412,female
0.19833254,0.05789376,0.213906977,0.197953488,0.034511628,0.876049858,0.400094439,0.19833254,0.175645349,1.379788306,female
0.189877516,0.068551338,0.212912482,0.161893831,0.075925395,0.917492513,0.532261756,0.189877516,0.17692141,1.275735294,female
0.213771735,0.041064893,0.22019802,0.203564356,0.032475248,0.845656573,0.279938496,0.213771735,0.183704222,1.2984375,female
0.217736489,0.042378321,0.214586895,0.205014245,0.043874644,0.836693304,0.241563239,0.217736489,0.185183358,1.157924107,female
0.21607751,0.045885871,0.220434783,0.197391304,0.049565217,0.857191129,0.266048355,0.21607751,0.18291638,0.95184949,female
0.213027424,0.040583718,0.217259923,0.203636364,0.029398207,0.846437297,0.251420512,0.213027424,0.18010291,0.75375,female
0.216980153,0.036655954,0.214044444,0.199940741,0.038162963,0.841094899,0.204986876,0.216980153,0.173939509,0.927933673,female
0.213487728,0.034628612,0.210245614,0.199438596,0.028982456,0.819726057,0.188261693,0.213487728,0.174099524,1.166294643,female
0.190483599,0.058640716,0.201798817,0.191526627,0.030816568,0.888388121,0.462918989,0.190483599,0.17533216,1.24624399,female
0.193710279,0.044504838,0.196040172,0.188005739,0.023299857,0.833855576,0.312553672,0.193710279,0.162083853,1.2525,female
0.176412759,0.064216491,0.193506201,0.151837655,0.058714769,0.909920171,0.543968448,0.176412759,0.167656646,1.373591189,female
0.205375603,0.055330099,0.219032258,0.193064516,0.042903226,0.875858875,0.353315225,0.205375603,0.171640962,1.330528846,female
0.207585306,0.03159516,0.20928047,0.188722467,0.034126285,0.816958476,0.17926631,0.207585306,0.169564386,1.751838235,female
0.21422344,0.037986855,0.216717172,0.206464646,0.019090909,0.819594998,0.217322737,0.21422344,0.17580807,2.030965909,female
0.209567347,0.031483334,0.212592593,0.199031339,0.024330484,0.818327642,0.202901217,0.209567347,0.171970462,1.408547794,female
0.214662135,0.037140777,0.213877551,0.2,0.037959184,0.847357703,0.236488121,0.214662135,0.168716007,0.962402344,female
0.217266096,0.043050491,0.226269368,0.201573302,0.042717521,0.854836057,0.263873414,0.217266096,0.174640107,1.532366071,female
0.205578206,0.032539184,0.206728972,0.194392523,0.02317757,0.813510155,0.19062018,0.205578206,0.182352584,0.996512277,female
0.211984811,0.043269912,0.20805298,0.196927152,0.043019868,0.845843891,0.276415974,0.211984811,0.172802338,1.503989362,female
0.200403464,0.045665998,0.2016,0.185422222,0.039822222,0.87012211,0.345776894,0.200403464,0.163243781,1.239889706,female
0.218399233,0.034323098,0.222564103,0.202222222,0.037094017,0.838514621,0.198000784,0.218399233,0.16886319,0.9525,female
0.211016895,0.051914188,0.225337079,0.208033708,0.025561798,0.846261296,0.313176255,0.211016895,0.184219784,0.966264205,female
0.185643489,0.065043383,0.203955432,0.186016713,0.037437326,0.89832992,0.476307945,0.185643489,0.175833394,1.077674279,female
0.212496383,0.031746831,0.213639144,0.194373089,0.035963303,0.828663683,0.165728538,0.212496383,0.191128074,1.044497283,female
0.206904002,0.034299902,0.208651852,0.194548148,0.026548148,0.833279061,0.230130554,0.206904002,0.162891884,1.10953125,female
0.217667762,0.045203603,0.227350427,0.202621083,0.042279202,0.85208434,0.252900798,0.217667762,0.166934149,1.407206633,female
0.212276906,0.044717839,0.210939597,0.194026846,0.051677852,0.861418976,0.2909011,0.212276906,0.181059483,1.208533654,female
0.209597977,0.048626069,0.216099585,0.193250346,0.049183956,0.881983141,0.34775772,0.209597977,0.17296093,1.192216981,female
0.206026971,0.033222235,0.207761194,0.186865672,0.037014925,0.844000712,0.177502035,0.206026971,0.195909484,0.861979167,female
0.181569362,0.029671054,0.181592233,0.165825243,0.029087379,0.833229418,0.200234586,0.181569362,0.170543196,0.649639423,female
0.186083384,0.038341213,0.182325581,0.167674419,0.036627907,0.862418665,0.295519238,0.186083384,0.149619787,2.153808594,female
0.180046395,0.029896467,0.175845411,0.166376812,0.020740741,0.802921477,0.184080667,0.180046395,0.149832832,0.590625,female
0.187499927,0.031968905,0.189157303,0.173033708,0.029101124,0.836799202,0.207273366,0.187499927,0.161035306,1.2028125,female
0.190682452,0.033484992,0.1876875,0.1785,0.0240625,0.833468619,0.24182075,0.190682452,0.165248925,1.338994565,female
0.202500051,0.039315263,0.198533007,0.179364303,0.052371638,0.880806183,0.262347644,0.202500051,0.159932287,1.68203125,female
0.200924749,0.038886666,0.198271865,0.173782929,0.052813488,0.88774124,0.249070734,0.200924749,0.158372747,1.614940068,female
0.203154175,0.041449243,0.198333333,0.173939394,0.059747475,0.891778022,0.263745816,0.203154175,0.171297205,0.788651316,female
0.202954365,0.030561535,0.200549199,0.184210526,0.042929062,0.850540668,0.164827334,0.202954365,0.168408146,1.828480114,female
0.195877606,0.032908767,0.194230769,0.181153846,0.031538462,0.840807243,0.229675497,0.195877606,0.172145487,1.8125,female
0.186783802,0.03485887,0.184363636,0.169454545,0.029454545,0.854836888,0.254970458,0.186783802,0.148234596,2.591579861,female
0.204408329,0.031401388,0.210169492,0.188474576,0.033220339,0.839562768,0.192214964,0.204408329,0.184552913,1.518359375,female
0.194936806,0.034404297,0.194901961,0.181862745,0.027107843,0.848109562,0.254252575,0.194936806,0.169901056,2.174665179,female
0.200318649,0.041205172,0.202680965,0.190294906,0.027024129,0.855106287,0.295668849,0.200318649,0.177337589,1.24660967,female
0.199749059,0.03776387,0.196428571,0.1775,0.047142857,0.876909042,0.250711657,0.199749059,0.160722321,1.95577567,female
0.204333512,0.037386791,0.20418136,0.180554156,0.051838791,0.879064005,0.256942929,0.204333512,0.183701182,1.507653061,female
0.209809077,0.033533176,0.213398058,0.193349515,0.039417476,0.86265934,0.20114822,0.209809077,0.171104717,1.782441737,female
0.213389879,0.036877324,0.216080178,0.193006682,0.048017817,0.855922395,0.230094056,0.213389879,0.178625912,1.389361213,female
0.210113825,0.025998921,0.210846287,0.201658031,0.017409326,0.786110145,0.141848265,0.210113825,0.181433968,1.616642442,female
0.206021644,0.034322812,0.202352941,0.19254902,0.030588235,0.845867527,0.213900366,0.206021644,0.172213084,1.299632353,female
0.203236439,0.038225817,0.195420219,0.182460414,0.049451888,0.870564363,0.240826675,0.203236439,0.168330956,1.474051339,female
0.21145984,0.031388715,0.212108434,0.199457831,0.026987952,0.835035487,0.181912572,0.21145984,0.188752092,1.069148936,female
0.210414489,0.04470204,0.212071006,0.196497041,0.043076923,0.880388371,0.322045655,0.210414489,0.178205664,1.909492925,female
0.219018256,0.034127991,0.217083333,0.197083333,0.047916667,0.847686697,0.16027461,0.219018256,0.180572451,0.907752404,female
0.208020829,0.029697721,0.207021277,0.188776596,0.039468085,0.838047599,0.14710027,0.208020829,0.184891748,1.591517857,female
0.210409749,0.031812487,0.208315098,0.193916849,0.033085339,0.848660493,0.180822188,0.210409749,0.169830623,1.501399254,female
0.211602455,0.029921614,0.212164948,0.192319588,0.038247423,0.843057111,0.156143075,0.211602455,0.175688592,1.574609375,female
0.20390764,0.0459615,0.201869159,0.177943925,0.061682243,0.898687222,0.358450874,0.20390764,0.169617499,1.26512633,female
0.227755414,0.034792678,0.231215227,0.206617862,0.050834553,0.858277442,0.15941362,0.227755414,0.178587928,1.221679688,female
0.203464417,0.033575619,0.205210526,0.182368421,0.043105263,0.863682242,0.205261633,0.203464417,0.168100866,1.411236702,female
0.194187618,0.035108789,0.196923077,0.176153846,0.033461538,0.85031302,0.263143531,0.194187618,0.179227905,1.613207547,female
0.204193198,0.031960639,0.203412798,0.185144291,0.039347553,0.852777688,0.19433082,0.204193198,0.167378621,1.597470238,female
0.195283829,0.037662858,0.195728155,0.172961165,0.045873786,0.883877963,0.275524442,0.195283829,0.15623823,1.265625,female
0.195695598,0.035711802,0.196738609,0.181294964,0.03323741,0.856970335,0.267429294,0.195695598,0.159927771,1.735608553,female
0.214978108,0.035322368,0.21893617,0.187659574,0.054361702,0.856401009,0.182982995,0.214978108,0.164938585,1.803786058,female
0.198965572,0.031570287,0.203503268,0.185568627,0.028183007,0.83516404,0.226197327,0.198965572,0.181627639,1.115625,female
0.19945598,0.032733567,0.199548306,0.182685069,0.024943538,0.822643171,0.203716318,0.19945598,0.187249392,1.346550708,female
0.208884866,0.032822812,0.209316597,0.191743375,0.03748954,0.863734673,0.179466122,0.208884866,0.179614067,1.036658654,female
0.195140186,0.040786462,0.199491094,0.178117048,0.040254453,0.867160311,0.296457976,0.195140186,0.174648153,1.509698276,female
0.197539804,0.034774603,0.198683834,0.182660944,0.036051502,0.839523285,0.226976815,0.197539804,0.173636161,1.614746094,female
0.194072509,0.035728721,0.193090418,0.17608637,0.036653171,0.860084812,0.268168281,0.194072509,0.172574462,2.183667453,female
0.206801093,0.030387121,0.208960864,0.190445344,0.030607287,0.837678121,0.173054089,0.206801093,0.18005649,1.522553066,female
0.202309618,0.036028271,0.197303922,0.189068627,0.02745098,0.846018179,0.235026106,0.202309618,0.178848699,1.687897246,female
0.197149721,0.045904061,0.198137128,0.182923674,0.039482536,0.876206984,0.316222248,0.197149721,0.175393751,0.85407839,female
0.200494478,0.033215324,0.206023778,0.181611625,0.040317041,0.844845395,0.224544883,0.200494478,0.163141572,1.79296875,female
0.200741744,0.03539631,0.200833333,0.182083333,0.0425,0.864797281,0.250954686,0.200741744,0.17623394,1.317555147,female
0.203961925,0.034077413,0.207763314,0.189538462,0.031147929,0.850811883,0.238414165,0.203961925,0.169246514,1.209558824,female
0.207664634,0.029336973,0.205462963,0.195416667,0.021712963,0.807061828,0.165310907,0.207664634,0.184285468,1.573545259,female
0.196981392,0.031994351,0.195416667,0.184479167,0.026979167,0.833261751,0.216314213,0.196981392,0.161264614,2.121757075,female
0.194940621,0.042549181,0.195245098,0.179460784,0.041176471,0.874338419,0.322517979,0.194940621,0.175133612,1.092275943,female
0.199949858,0.039250177,0.205761047,0.170474632,0.060949264,0.86197961,0.231379214,0.199949858,0.155270434,1.849028716,female
0.223073785,0.038890985,0.227257618,0.203601108,0.044210526,0.856251139,0.22153786,0.223073785,0.164596876,1.19125601,female
0.220989899,0.030819077,0.22132879,0.202725724,0.040545145,0.829755045,0.153883378,0.220989899,0.180434894,0.910714286,female
0.20079553,0.034032032,0.201454545,0.182545455,0.036727273,0.859387829,0.227754935,0.20079553,0.157111927,1.680226293,female
0.187673764,0.035951417,0.188932039,0.170582524,0.033640777,0.864467958,0.252453745,0.187673764,0.15939144,0.956779234,female
0.197504608,0.027833689,0.196588785,0.187429907,0.020934579,0.807993486,0.171634525,0.197504608,0.173714115,1.123535156,female
0.21153506,0.041487437,0.216586922,0.190685805,0.053141946,0.878654617,0.288969487,0.21153506,0.179248786,1.443004261,female
0.203408291,0.038606683,0.209756098,0.194146341,0.029918699,0.850975962,0.272271763,0.203408291,0.164703099,1.411998821,female
0.218046066,0.044257033,0.22025974,0.18025974,0.080519481,0.867115367,0.202030147,0.218046066,0.180806922,1.065848214,female
0.194929581,0.032540596,0.195505051,0.180656566,0.02969697,0.85039898,0.233565906,0.194929581,0.168599126,1.94838627,female
0.199844207,0.044012176,0.206509186,0.182257218,0.044094488,0.891473925,0.365938778,0.199844207,0.157147697,1.318638393,female
0.223197,0.029513496,0.220563847,0.208490879,0.031575456,0.823225433,0.134024178,0.223197,0.173974042,2.041725852,female
0.23304081,0.031851226,0.234974874,0.213400335,0.045494137,0.839204877,0.136638306,0.23304081,0.207059272,0.914620536,female
0.233168218,0.039002614,0.244814159,0.207150442,0.054017699,0.839755541,0.202335599,0.233168218,0.180118942,1.614462209,female
0.223115588,0.029917665,0.226448087,0.205537341,0.03417122,0.822419985,0.142725619,0.223115588,0.17926047,0.885267857,female
0.238917034,0.033555049,0.2435,0.2225,0.041,0.824948891,0.137573206,0.238917034,0.192985188,1.391680743,female
0.221597791,0.027525132,0.220677966,0.21059322,0.026101695,0.79649669,0.121374745,0.221597791,0.203195618,0.66875,female
0.240397581,0.029313214,0.245189189,0.226522523,0.031279279,0.812152855,0.120415446,0.240397581,0.180209494,0.895198171,female
0.214916283,0.035656701,0.209120287,0.196050269,0.046247756,0.835777856,0.202869973,0.214916283,0.191297013,1.974451014,female
0.227642046,0.033385222,0.231182365,0.199198397,0.055551102,0.830679775,0.135919262,0.227642046,0.179859848,0.939453125,female
0.222596566,0.038030608,0.220390625,0.199609375,0.05359375,0.849982289,0.211956232,0.222596566,0.178341066,1.475945724,female
0.249636593,0.033360629,0.260540541,0.239459459,0.029189189,0.787714243,0.136345353,0.249636593,0.177523173,1.529641544,female
0.234201895,0.027834549,0.236,0.226,0.0225,0.795870175,0.127669869,0.234201895,0.196527926,1.497532895,female
0.232455235,0.031497315,0.237915832,0.217715431,0.034228457,0.818790954,0.145049918,0.232455235,0.185543385,1.169806985,female
0.220120521,0.02949189,0.222936097,0.205043178,0.027564767,0.806673229,0.148746201,0.220120521,0.182577432,2.122043919,female
0.234934049,0.026638434,0.24056338,0.217394366,0.035492958,0.803006576,0.101084559,0.234934049,0.165032452,0.926339286,female
0.231074874,0.031551198,0.23141791,0.218358209,0.032910448,0.817464952,0.156545775,0.231074874,0.194389605,2.417317708,female
0.233656193,0.025973029,0.236078431,0.22372549,0.022647059,0.780758817,0.108003024,0.233656193,0.202621117,0.752268145,female
0.235297223,0.030403911,0.237710652,0.220349762,0.035166932,0.826121661,0.129338392,0.235297223,0.178993664,2.515443314,female
0.233375921,0.029077106,0.23209776,0.225254582,0.023380855,0.787622502,0.125334564,0.233375921,0.186177651,1.74609375,female
0.23804862,0.026413992,0.242273684,0.225178947,0.027115789,0.79410279,0.09467554,0.23804862,0.213065458,0.71875,female
0.232801981,0.024268932,0.237170172,0.220573614,0.02623327,0.780842002,0.082655606,0.232801981,0.209922468,1.536389803,female
0.226637782,0.027635374,0.2275,0.216691176,0.024705882,0.807585735,0.131281852,0.226637782,0.175877233,2.229029605,female
0.216295024,0.025068266,0.216926316,0.203368421,0.026526316,0.792356762,0.10448373,0.216295024,0.18196552,1.217371324,female
0.240473729,0.035087028,0.249516129,0.2275,0.033870968,0.811424215,0.169333494,0.240473729,0.185412656,1.487946429,female
0.237042194,0.032701552,0.244214162,0.217132988,0.04642487,0.82834252,0.123204059,0.237042194,0.191185205,1.466751453,female
0.22741351,0.028404888,0.22826087,0.211014493,0.034492754,0.817695311,0.125621899,0.22741351,0.19916568,1.420758929,female
0.231641649,0.033296919,0.23314741,0.211952191,0.04685259,0.832220821,0.148584213,0.231641649,0.185325807,1.306985294,female
0.22795681,0.030377799,0.230337838,0.213310811,0.035,0.829810142,0.152393941,0.22795681,0.174080114,1.562333777,female
0.221603276,0.031395871,0.225587045,0.200080972,0.044210526,0.834165913,0.141048168,0.221603276,0.171238057,2.957682292,female
0.231693341,0.030713868,0.233493151,0.217191781,0.036917808,0.828108221,0.14344257,0.231693341,0.191200549,1.560267857,female
0.230899611,0.03324716,0.23563786,0.213744856,0.039176955,0.819037451,0.145227132,0.230899611,0.188826566,1.052678571,female
0.238831091,0.030060376,0.243615819,0.22094162,0.04007533,0.814821724,0.118335713,0.238831091,0.187539196,1.326923077,female
0.233988659,0.032340734,0.237222222,0.215833333,0.038888889,0.825438593,0.145937111,0.233988659,0.190948017,1.935416667,female
0.239900553,0.025519586,0.242373473,0.226736475,0.030296684,0.801144246,0.082204085,0.239900553,0.197425768,1.929306402,female
0.237684578,0.032203341,0.24296063,0.22488189,0.033952756,0.828120167,0.146068658,0.237684578,0.185507125,1.916424419,female
0.239068806,0.03208413,0.24171875,0.2165625,0.0503125,0.824710917,0.101794341,0.239068806,0.193872914,1.66722973,female
0.215558697,0.033163095,0.212680851,0.205531915,0.023234043,0.787618035,0.178074115,0.215558697,0.168257503,1.236672794,female
0.229554778,0.031296646,0.231884058,0.209855072,0.042898551,0.819997781,0.139147847,0.229554778,0.188943844,1.937711149,female
0.235974229,0.031496951,0.245181347,0.216165803,0.041588946,0.817121568,0.126503311,0.235974229,0.183131481,1.790178571,female
0.236634528,0.033556619,0.243338789,0.21400982,0.049492635,0.83159813,0.130052504,0.236634528,0.176764645,2.002604167,female
0.235652503,0.033146941,0.23826087,0.220869565,0.035362319,0.809344261,0.143085814,0.235652503,0.182594755,0.908035714,female
0.234469134,0.032098056,0.236790123,0.224691358,0.028806584,0.806260518,0.161214545,0.234469134,0.213721258,1.111391129,female
0.241741811,0.032428757,0.249090909,0.227272727,0.037575758,0.811523437,0.130981582,0.241741811,0.198251697,1.068892045,female
0.240142073,0.02456279,0.241507761,0.228470067,0.026696231,0.773830376,0.080237471,0.240142073,0.205658995,1.24296875,female
0.236908959,0.029604683,0.241927711,0.220240964,0.033253012,0.802883815,0.11887221,0.236908959,0.18665068,1.571875,female
0.231282741,0.027902706,0.235789474,0.218694737,0.028294737,0.812225863,0.120788695,0.231282741,0.188998365,0.900965074,female
0.213689005,0.032540051,0.2125,0.1975,0.0335,0.806467603,0.174356231,0.213689005,0.194278592,0.725976563,female
0.238772107,0.026186257,0.240829016,0.227772021,0.027081174,0.798890339,0.098975823,0.238772107,0.181064035,2.388444767,female
0.228432171,0.028766815,0.229378531,0.218832392,0.023201507,0.803346218,0.141895978,0.228432171,0.190519145,2.204358553,female
0.229857283,0.032694208,0.2256621,0.213515982,0.040273973,0.813837205,0.153201192,0.229857283,0.181032958,1.35546875,female
0.231880358,0.03435895,0.234818182,0.213818182,0.041363636,0.833772661,0.170658946,0.231880358,0.181757671,1.025045956,female
0.224478126,0.032979243,0.226736475,0.205235602,0.040558464,0.836783656,0.171227699,0.224478126,0.200331052,1.725109012,female
0.235271065,0.029316618,0.236563246,0.223198091,0.028735084,0.803982124,0.124647717,0.235271065,0.185272363,1.9921875,female
0.231195785,0.031259769,0.235025907,0.218583765,0.033851468,0.824174062,0.154243116,0.231195785,0.191886683,0.898615057,female
0.236490795,0.030905604,0.237430407,0.220642398,0.038972163,0.817458472,0.111249494,0.236490795,0.200702484,1.575137868,female
0.235520791,0.031727743,0.236489945,0.22369287,0.033272395,0.815118468,0.147645578,0.235520791,0.171828776,1.811132813,female
0.232346164,0.033139464,0.235067568,0.218040541,0.038783784,0.84159748,0.158899777,0.232346164,0.18999298,1.816692073,female
0.236016999,0.031073099,0.237820513,0.215833333,0.043076923,0.826219953,0.108669032,0.236016999,0.174057065,2.514160156,female
0.233651192,0.030732969,0.234460548,0.219130435,0.034718196,0.815237695,0.13349042,0.233651192,0.181229906,1.618785511,female
0.224630573,0.03496985,0.223059701,0.205820896,0.043880597,0.839121335,0.181604148,0.224630573,0.212826384,0.795454545,female
0.217831792,0.037473095,0.217247259,0.198830694,0.04638246,0.867582005,0.19802296,0.217831792,0.168369877,1.587688578,female
